country_id;country_name;powerplant_name;gppd_idnr;capacity_mw;latitude;longitude;primary_fuel_id;primary_fuel;source;url;geolocation_source;generation_gwh_2013;generation_gwh_2014;generation_gwh_2015;generation_gwh_2016;generation_gwh_2017
3;United States of America;Bryan (TX);USA0003561;220;306474;-963723;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;311
3;United States of America;Bryan Peaking;USA0007779;108;414609;-845270;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;304;157;422;626;376
3;United States of America;Bryan Solar Field;USA0058381;21;414764;-845861;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;3;254727;2629;252;2189
3;United States of America;Buchanan (MI);USA0001754;44;418396;-863511;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;17108;17973;16525;17256;1571
3;United States of America;Buchanan Dam (TX);USA0003595;54900000000000000;307507;-984176;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;10184000000000000;72490000000000000;14020000000000000;45024;18646
3;United States of America;Buchanan Generation LLC;USA0055738;880;371753;-819614;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;11578;58729;80569;233782;175143
3;United States of America;Buck;USA0002720;6979000000000000;357133;-803767;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;5118736000000000
3;United States of America;Buck Hydro;USA0003772;8400000000000000;368082;-809387;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;14728;36470000000000000;3745;36979;36726
3;United States of America;Buckeye Florida LP;USA0050466;694;300688;-835253;7;Biomass;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;388465354;31636507400000000;3330310830000000;334629755;30699894
3;United States of America;Buckeye Union HS District 201;USA0058037;33;334192;-1125761;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;7263;7397;701;7398000000000000;7173
3;United States of America;Bucknell University;USA0054333;59;409550;-768788;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;41001000000000000;36705;3325;34512;3785
3;United States of America;Bucks Creek;USA0000220;660;399106;-1213277;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;137772;70387;79157;26039300000000000;265473
3;United States of America;Bucksport Generation LLC;USA0050243;2828;445738;-688046;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;8138609980000000;0;9244;6352000000000000
3;United States of America;Buena Vista Biomass Power;USA0058472;225;382778;-1209136;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;66967;10696800400000000;107983005;17414;0
3;United States of America;Buena Vista Energy LLC;USA0056446;380;378050;-1216672;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;102827;91212;102998;9498;86416
3;United States of America;Buffalo Bear LLC;USA0056946;189;367767;-996353;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;63982;63311;57205;60798;61223
3;United States of America;Buffalo Bill;USA0007317;180;445082;-1091707;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;58247;9706700000000000;58194;53641;11956
3;United States of America;Buffalo Center Wind LLC;USA0058038;15;433858;-927594;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;644;659;6561;6149;59990000000000000
3;United States of America;Buffalo Dunes Wind Project;USA0058474;2498;376208;-1010761;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;817092;89721;919201;813922
3;United States of America;Buffalo Gap 2 Wind Farm;USA0056484;2325;323182;-1001770;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;680246;705214;595982;6733770000000000;650578
3;United States of America;Buffalo Gap 3 Wind Farm;USA0056638;1702;322878;-1001000;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;489721;512171;422084;46468;473993
3;United States of America;Buffalo Gap Wind Farm;USA0056240;1206;323116;-1000616;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;374189;385083;324844;349474;361998
3;United States of America;Buffalo Mountain;USA0007927;18000000000000000;361210;-843387;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;0
3;United States of America;Buffalo Mountain Energy Center;USA0056493;270;361271;-843442;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;46745;5114;45841;37747;43327
3;United States of America;Buffalo Ridge I LLC;USA0056792;504;444328;-964779;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;138481;143635;149764;158762;147796
3;United States of America;Buffalo Ridge II LLC;USA0057424;2100;445281;-966267;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;586819;614452;5892090000000000;622243;614322
3;United States of America;Buford;USA0000759;1312;341623;-840774;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;213916;180168;162098;198677;64921
3;United States of America;Bull Creek Wind;USA0056956;1800;329290;-1015786;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;374521;44171000000000000;335826;343443;338761
3;United States of America;Bull Hill Wind Project;USA0057083;345;447231;-682425;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;106923;117098;115845;110643;106827
3;United States of America;Bull Run;USA0003396;9500;360211;-841567;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;9248909970000000;3201812011;2487210032;19670080130000000;2911037036
3;United States of America;Bull Shoals;USA0000198;3400;363635;-925763;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;47950100000000000;513677;109782;875676;849408
3;United States of America;Bulldog;USA0057632;15;412258;-944406;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;605583;5838;5682;5747;595
3;United States of America;Bulls Bridge;USA0000541;72;416590;-734920;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;35446;37929;24372;18677;31908
3;United States of America;Bunge North America East LLC;USA0050316;20;408465;-849333;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;12506
3;United States of America;Bunge Oil;USA0052034;35;411546;-878548;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;19877;25536;24892;10409
3;United States of America;Buras;USA0001401;207;293591;-895373;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;6400000000000000;0;0;0;45315200000000000
3;United States of America;Burgess BioPower;USA0058054;750;444719;-711753;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;16444;285335004;0;5251280030000000;492727003
3;United States of America;Burley Butte Windpark;USA0056434;213;424903;-1139266;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;57909;61263;51242000000000000;56379;48173
3;United States of America;Burlingame;USA0001265;40;387551;-958368;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;127;35;12;98;49
3;United States of America;Burlington (CO);USA0006619;1294;393561;-1022431;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;3124;2556;1685;15330000000000000;2571
3;United States of America;Burlington (IA);USA0001104;29080000000000000;407412;-911167;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;112488202;0;1082225999;11216940070000000;1091577021
3;United States of America;Burlington (KS);USA0001266;11400000000000000;381934;-957500;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;10388;1323;11956;5978000000000000
3;United States of America;Burlington GT;USA0003754;255;444814;-732239;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;201;197;221;491;406
3;United States of America;Burney Creek;USA0010706;30;408579;-1217225;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;20300000000000000;1873;394;7147;10717
3;United States of America;Burney Forest Products;USA0010652;310;408797;-1217203;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;22863199700000000;21479299600000000;22241100100000000;209591999;167786001
3;United States of America;Burton Dam;USA0000704;60;347939;-835406;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;3128;17313;19305;16586000000000000;17711000000000000
3;United States of America;Burwell;USA0002222;39000000000000000;417803;-991361;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;32;26000000000000000;21;24;22
3;United States of America;Busch Ranch Wind Energy Farm;USA0057980;290;378011;-1044919;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;9132900000000000;96637;82087;95452;89947
3;United States of America;Bushnell;USA0000935;108;405486;-905138;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;17500000000000000;501;114;51000000000000000;158
3;United States of America;Butler Municipal Power Plant;USA0002115;123;382644;-943444;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;82;3724;11074000000000000;54880000000000000;4802000000000000
3;United States of America;Butler Plaza;USA0058618;12;296231;-823800;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2177;1343;2052;2287;2101
3;United States of America;Butler Ridge;USA0056647;540;434003;-884811;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;152238;15677700000000000;105371;144624;149651
3;United States of America;Butler-Warner Generation Plant;USA0001016;30340000000000000;350986;-788294;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;-26530000000000000;14376000000000000;20867000000000000;55440000000000000;10296000000000000
3;United States of America;Butt Valley;USA0000221;400;401757;-1211907;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;133302;88042;7334700000000000;76608;138093
3;United States of America;Butte College Main Campus Solar;USA0057970;35;396481;-1216442;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;6517;5752;5776;50920000000000000;5805
3;United States of America;Butter Creek Power LLC;USA0056967;50;457017;-1194222;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;13494;13209;11564;11626;10267
3;United States of America;Buxton;USA0002783;150;352672;-755347;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;149;526;1169;-6;1174
3;United States of America;Buzzard Roost;USA0003254;150;341697;-819025;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;50734;36404;3407;25752;20981
3;United States of America;Byllesby;USA0050328;25;445119;-929394;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;902;10035;11517;15568;14975
3;United States of America;Byllesby 2;USA0003773;216;367858;-809333;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;3374;10757;43042;42097;4833
3;United States of America;Bypass;USA0050895;9900000000000000;425609;-1140575;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;26718;27052;27496000000000000;26263;25838
3;United States of America;Byron;USA0007901;14;436575;-884381;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2543;2632;26670000000000000;2283;2136
3;United States of America;Byron Generating Station;USA0006023;24498;420742;-892819;10;Nuclear;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;19547061;19252381;19471413;19600248;19144044
3;United States of America;C D McIntosh Jr;USA0000676;8904;280801;-819229;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;3478767014;31515880480000000;2890012964
3;United States of America;C H Corn Hydroelectric Facility;USA0000956;12200000000000000;303885;-846466;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2257;19879;15592;20819;13241
3;United States of America;C J Strike;USA0000812;8280000000000000;429449;-1159779;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;358642;366278;375982;376793;550191
3;United States of America;C P Kelco San Diego Plant;USA0052147;280;326947;-1171436;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;83538;8758200000000000;105476;8898;8202662
3;United States of America;C R Wing Cogen Plant;USA0052176;2300;322732;-1014224;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;142502;0;17159300000000000;182293;67932
3;United States of America;C W Burdick;USA0002241;1428;409228;-983269;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2450000000000000;-1471;-19730000000000000;-476;-9820000000000000
3;United States of America;C W Tippy;USA0001698;201;442591;-859396;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;64246;6832900000000000;60057;63254;66737
3;United States of America;C&H Sugar Plant;USA0058251;80;380572;-1222189;11;Other;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;4379162;4200294;45313550000000000;4307;43966
3;United States of America;C-Drop Hydro;USA0058470;11;421658;-1216850;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;19040000000000000;2152;2246;2539;2331
3;United States of America;CASD Solar;USA0057668;13;402142;-772061;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;99;1;1;99;0
3;United States of America;CBS Studio Center;USA0058440;24;341450;-1183908;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;4366;10297;9354000000000000;9496;9242470000000000
3;United States of America;CBS Television City;USA0058253;16;340750;-1183600;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1419;2619;229;2553;2479
3;United States of America;CC Perry K;USA0000992;234;397631;-861667;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;7616141000000000;8230730000000000;0;0;20604274
3;United States of America;CCCSD Wastewater Treatment Plnt;USA0057573;35;379978;-1220697;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;17191;188111;21814800000000000;19351080000000000;1924818
3;United States of America;CCMUA;USA0059248;15;399231;-751275;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2333;22880000000000000;2403;2419;2209
3;United States of America;CCSU Co-Gen-STBY Gen;USA0058224;36000000000000000;416914;-727686;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;927
3;United States of America;CCSU Fuel Cell Project;USA0058237;14;416919;-727611;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;9919;9934000000000000;7388;7496;9196
3;United States of America;CE Leathers;USA0010631;455;331779;-1155650;9;Geothermal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;322597;359218;347743;298724;36529900000000000
3;United States of America;CE Turbo LLC;USA0055984;115;331669;-1155114;9;Geothermal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;57796;52329;77122;79721;73259
3;United States of America;CF Industries Yazoo City Complex;USA0010195;250;329041;-903781;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;151689;162661;153758;150787;165918
3;United States of America;CFB Power Plant;USA0056708;3100;286503;-965397;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;9200250000000000;767414;616514;615061;50048400000000000
3;United States of America;CG Windfarm LLC;USA0056200;20;439931;-962186;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;4703;6723;2657;0;1479
3;United States of America;CH Resources Beaver Falls;USA0010617;1078;438861;-754342;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;57140000000000000
3;United States of America;CH Resources Syracuse;USA0010621;1027;430664;-762144;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;20568000000000000
3;United States of America;CID Gas Recovery;USA0050573;30;416588;-875777;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;21025000000000000;20824;21735;21376;21159
3;United States of America;CII Carbon LLC;USA0054677;460;299327;-899782;8;Cogeneration;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;56014279
3;United States of America;CIP II/AR Bridgewater Holdings - NJCOE;USA0010122;50;406240;-746340;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1694812;26836320000000000;2574362;2490474;2657564
3;United States of America;CITGO Refinery Powerhouse;USA0052175;750;301826;-933234;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;20825415;21378897;22787628;23136731;24718316000000000
3;United States of America;CM10;USA0056944;100;357881;-1149933;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;20375;19869;19885;19061;19321
3;United States of America;CM48;USA0057205;480;357814;-1149933;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;105251;103456;101936;98291;10120400000000000
3;United States of America;CNN Center;USA0054323;130;337592;-843950;6;Oil;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;123;147;23800000000000000;147;225
3;United States of America;CP Crane Power  LLC;USA0001552;4158;393236;-763651;5;Coal;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;6597769970000000;494127003;403186998;35746799800000000;232459999
3;United States of America;CPI USA NC Roxboro;USA0010379;675;364350;-789619;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;249535;24559499700000000;283744006;31753099700000000;334932998
3;United States of America;CPI USA NC Southport;USA0010378;1350;339444;-780118;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;43432200600000000;485307001;503619003;514950007;42400700600000000
3;United States of America;CS Murphy Point  LLC;USA0057687;10;349895;-841662;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1315;1405;1316;1485;1345
3;United States of America;CSD 2 - Heritage High;USA0059130;13;379219;-1217556;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;495;2237;2214;21670000000000000;2807
3;United States of America;CSD 2- Freedom High;USA0059129;11;379697;-1217194;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;51;17650000000000000;1793;1661;1607
3;United States of America;CSL Behring LLC;USA0054790;42;411603;-878542;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;35801;16344;32057;30135;18703
3;United States of America;CSL Gas Recovery;USA0050572;112;262880;-801665;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;38736000000000000
3;United States of America;CSU East Bay;USA0057042;14;376589;-1220594;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;7775;9993;10172;3666;4199
3;United States of America;CSU Fresno Solar Project;USA0056813;10;368098;-1197417;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1564;1453;1466;1445;1452
3;United States of America;CSU Northridge Plant;USA0058422;20;342433;-1185306;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;5910300000000000;0;0;7054740000000000;779922
3;United States of America;CSU Pueblo;USA0058481;10;383061;-1045800;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1864;177;1655;1799;1583
3;United States of America;CSUCI Site Authority;USA0050851;311;341620;-1190479;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;207577;17370600000000000;16083;170798;17444
3;United States of America;CSUF Trigeneration;USA0058169;85;338806;-1178866;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;28508580000000000;31334;31240000000000000;32163000000000000;3178338
3;United States of America;CT Resource Rec Authority Facility;USA0054945;900;417505;-726530;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;0;0;0;0;315035992
3;United States of America;CTV Power Purchase Contract Trust;USA0054300;46;350583;-1183083;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;1022;10849;1014;10620000000000000;9945
3;United States of America;CU Solar Plant;USA0058386;18;397419;-838169;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;26000000000000000;2709;27760000000000000;2783;2496
3;United States of America;Cabazon Wind Farm;USA0050552;397;339150;-1167103;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;66611;5671;57036;57869;56819
3;United States of America;Cabazon Wind Partners;USA0056011;410;339172;-1167350;1;Wind;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;11122;109662;104409;116855;116575
3;United States of America;Cabin Creek;USA0000467;3000;396551;-1057088;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;-146824;-159359;-159085;-179267;-2059
3;United States of America;Cabinet Gorge;USA0000833;2652;480844;-1160531;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;10424270000000000;119448;994875;1075975;1062811
3;United States of America;Cabot;USA0001629;618;425875;-725793;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;339241;330568;280034;245978;326039
3;United States of America;Cabot Holyoke;USA0009864;26;422000;-726100;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;10311;8863;9186;4915;41450000000000000
3;United States of America;Cadillac Renewable Energy;USA0054415;440;442617;-854352;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;162643;175312004;129380002;137132001;141423002
3;United States of America;Cadys Falls;USA0003765;16;445776;-726119;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;3911;31550000000000000;26670000000000000;2336;2144
3;United States of America;Cadyville;USA0002522;55;446950;-736219;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;28338;2373;21672;2394;28173000000000000
3;United States of America;Caithness Long Island Energy Center;USA0056234;3489;408142;-729403;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;2379614979;2397688007;201782696;2531726999;2415157987
3;United States of America;CalPeak Power Border Peaker Plant;USA0055510;605;325624;-1169439;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;8601;16042;13423;11404;12331
3;United States of America;CalPeak Power Enterprise Peaker Plant;USA0055513;589;331219;-1171174;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;12505;16682;16434;12176;11959
3;United States of America;CalPeak Power Panoche Peaker Plant;USA0055508;605;366529;-1205806;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;7871;13997;38454;17941;15571
3;United States of America;CalPeak Power Vaca Dixon Peaker Plant;USA0055499;605;383989;-1219240;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;7097;13068;18259;13758000000000000;934
3;United States of America;CalRenew-1;USA0056768;50;367575;-1203658;13;Solar;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;10786;1042;10185;9358;9825000000000000
3;United States of America;Calabasas Gas to Energy Facility;USA0057163;13800000000000000;341511;-1187236;3;Waste;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;40259;39477000000000000;33954;34529;36973
3;United States of America;Calcasieu;USA0055165;3588;301608;-933450;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;36091200000000000;178942;590472;423094;36004
3;United States of America;Calderwood;USA0054900;15660000000000000;354923;-839806;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;833503;533604;568256;397349;432672
3;United States of America;Caldron Falls;USA0004061;64;453569;-882306;4;Hydro;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;12467;17125;18553;178;23684
3;United States of America;Caledonia;USA0055197;8010;336464;-882717;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;32772170000000000;2717829;3413509;4773396;4340826
3;United States of America;Calhoun Energy Center;USA0055409;7480;335883;-859731;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;5945;28639;4194;195124996;16010299600000000
3;United States of America;California Institute of Technology;USA0010262;130;341385;-1181256;2;Gas;U.S. Energy Information Administration;http://www.eia.gov/electricity/data/browser/;U.S. Energy Information Administration;7495675;8105902;8168273000000000;80571;90296
